customerID,CustomerFeedback,HasFeedback,sentiment_label_roberta,sentiment_score_roberta,sentiment_num_roberta
5286-yhcvc,"i have been a customer with this company for 6 years now and i have been extremely satisfied with the service. the fiber optic internet is fast and reliable, and i have never experienced any issues w",TRUE,positive,0.9762499332427979,2
6424-eleyh,"i recently switched to the fiber optic internet service offered by this provider three months ago. while the service itself is reliable and fast, i ultimately decided to cancel due to personal reasons. the automatic credit card payment method was convenient and hassle-free. however, i found the monthly charges of $74.75 to be a bit on the higher side compared to other providers in the market. overall, i had a positive experience with the service, but the pricing was a determining factor in my decision to churn.",TRUE,neutral,0.5330932140350342,1
4391-reshn,,FALSE,,,
9115-yqhga,,FALSE,,,
4462-cywmh,"i have been a loyal customer for over five years now and i am extremely satisfied with the fiber optic internet service provided by this company. the automatic bank transfer payment method makes it convenient for me to pay my monthly bill on time. the $89.8 monthly charge is reasonable considering the quality of service i receive. i have had no issues with connectivity or speed and have never felt the need to switch providers. overall, i highly recommend this company for their reliable internet service.",TRUE,positive,0.9665403962135315,2
8963-mqvyn,"i have been a customer with this company for 22 months now and i am overall satisfied with the service. the monthly charges of $20.55 for a month-to-month contract are reasonable. however, i do not use the internet service provided by the company, so i cannot comment on that aspect. i appreciate the convenie",TRUE,positive,0.9036304950714111,2
2458-eomre,,FALSE,,,
9334-gwgow,,FALSE,,,
6821-buxux,,FALSE,,,
5028-htljb,"i recently signed up for this service and unfortunately had to churn after only one month. the lack of internet service was a major inconvenience for me, especiall",TRUE,negative,0.9242839813232422,0
9801-gdwgv,,FALSE,,,
6542-lwgxj,,FALSE,,,
5567-gzkqy,,FALSE,,,
1222-lryko,"i have been a customer with this company for 6 months now on a month-to-month contract. i have been pleased with the affordable monthly charges of $26.35 and the convenience of being able to pay by mailing a check. however, i do wish that inter",TRUE,positive,0.8837752938270569,2
2320-jrsde,,FALSE,,,
2087-qarey,,FALSE,,,
0601-wzhjf,"i recently decided to cancel my internet service with this provider after being a customer for 14 months. i was on a month-to-month contract and was paying $46.35 per month for dsl internet. i found the service to be unreliable at times, with frequent outages and slow speeds. additionally, i had issues with the payment method using electronic",TRUE,negative,0.9163973927497864,0
4423-jwzjn,,FALSE,,,
5143-wmwog,"i recently signed up for a month-to-month contract with this company and unfortunately had to cancel after only one month. i was initially drawn in by the low monthly charges of $19.95, but was disappointed to find out that internet service was not included in this plan. additionally, i had some issues with",TRUE,negative,0.8947346806526184,0
6490-fgzat,,FALSE,,,
5393-rxqsz,,FALSE,,,
7452-folon,,FALSE,,,
2320-tzrrh,,FALSE,,,
0231-lxvap,,FALSE,,,
9444-jtxhz,"i recently switched to this fiber optic internet service provider on a month-to-month contract and unfortunately, i have already decided to churn after just one month. the monthly charges of $76.2 seemed reasonable at first, but i have been experiencing frequent outages and slow",TRUE,negative,0.9029716849327087,0
4942-vzzom,i have been a customer with this company for over 5 years now and i have been very satisfied with the service. the dsl internet service has been reliable and the monthly charges of $66.15 are reasonable for the speed and reliability,TRUE,positive,0.9760494232177734,2
5510-boiuj,"i recently signed up for this service and unfortunately had to cancel after only one month. the lack of internet service was a major inconvenience for me, and i found it frustrating to have to rely on maile",TRUE,negative,0.9384492039680481,0
7502-bnygs,"i have been a customer with this company for over 3 years now and have been very satisfied with the service. the month-to-month contract option works well for me and the automatic credit card payments make it easy to manage. the dsl internet service has been reliable and i have not experienced any issues with connectivity. the monthly charges are reasonable for the service provided. overall, i am happy with my experience and have no plans to switch providers.",TRUE,positive,0.9600870609283447,2
4291-hyebc,"i have been a customer with this dsl internet provider for over two years now and i must say i have been very satisfied with the service. the monthly charges are reasonable at $39.1 and i appreciate the convenience of being able to pay with an electronic check. the connection has been reliable and i have not experienced any issues with downtime. overall, i would highly recommend this provider to others looking for affordable and dependable internet service.",TRUE,positive,0.9697825908660889,2
6147-cbcra,,FALSE,,,
6047-suhpr,i have been a loyal customer of this internet service provider for almost 3 years now. i have been on a one-year contract with monthly charges of $59.8 which,TRUE,positive,0.8661747574806213,2
4471-kxauh,"i have been a customer with this company for 42 months on a month-to-month contract with fiber optic internet service. i have found the service to be reliable and fast, however, i recently decided to switch providers due to a better deal offered by a competitor. the monthly charges of $84.3 were reasonable for the quality of serv",TRUE,positive,0.8772692084312439,2
9752-znqut,,FALSE,,,
7638-qvmvy,"i recently decided to cancel my service after 7 months with this company. while the fiber optic internet service was fast and reliable, i found the monthly charges of $79.0 to be a bit high compared to other providers. additionally, the payment method of electronic check was convenient but i ultimately decided to switch to a different provider for a better deal. overall, i had a decent experience with this company but ultimately chose to move on.",TRUE,negative,0.6946741938591003,0
1576-pfziw,,FALSE,,,
5666-mbjpt,,FALSE,,,
7312-xsbat,,FALSE,,,
3096-gkweb,,FALSE,,,
2371-jqhzz,"i have been a customer with this company for 24 months now and i have been very satisfied with their service. the fiber optic internet service they provide has been reliable and fast. the monthly charges of $93.0 are reasonable for the quality of service i receive. i appreciate the convenience of paying with electronic check and have had no issues with billing. overall, i have had a positive experience with this company and have no plans to churn in the near future.",TRUE,positive,0.9711481928825378,2
0674-gcdxg,,FALSE,,,
1121-qsivb,,FALSE,,,
4396-klseh,i have been a customer with this company for 4 months now and i am pleased to say that i have had a positive experience so far. the month-to-month contract option is convenient for me and the monthly charges of $19.,TRUE,positive,0.9768936038017273,2
3244-dcjwy,"i recently signed up for the fiber optic internet service with this company on a month-to-month contract. unfortunately, after just one month of service, i have decided to cancel due to various reasons. the monthly charges of $70.25 were reasonable for the speed and quality of the internet connection. the payment method of electronic check was convenient and easy to use. however, i experienced frequent outages and slow speeds during my short tenure with the company. i ultimately decided to switch to a different provider that offered more reliable service. overall, while the pricing and payment method were satisfactory, the inconsistency of the internet service led to my decision to churn after just one month.",TRUE,negative,0.8291360139846802,0
2824-myybn,"i have been a customer with this company for 37 months now and i have been very satisfied with the service. the fiber optic internet service has been fast and reliable, and the monthly charges of $95.25 are reasonable for the quality of service i receive. i appreciate the convenience of paying with electronic check every month. overall, i have had no reason to consider switching providers and i would highly recommend this company to others.",TRUE,positive,0.9751949906349182,2
0875-cabnr,,FALSE,,,
6345-hoves,i have been a customer with this dsl internet provider for 34 months now and i am pleased to say that i have had no issues with my servi,TRUE,positive,0.9532507061958313,2
8318-lcnbw,,FALSE,,,
6469-qjkzw,,FALSE,,,
0147-eswwr,,FALSE,,,
1217-vaswc,,FALSE,,,
7812-fzhpe,,FALSE,,,
6370-zvhdv,,FALSE,,,
5915-dgnvc,,FALSE,,,
6260-xlacs,,FALSE,,,
3566-caayu,,FALSE,,,
4983-ccwmc,"i have been a customer with this company for 3 months now and i am very satisfied with the service. the fiber optic internet is fast and reliable, and i have had no issues with connectivity. the monthly charges of $69.6 are reasonable for the quality of service i am receiving. i appreciate the option to pay with a mailed check as it is convenient for me. overall, i have no complaints and do not plan on churning anytime soon. highly recommend this company for their great internet service.",TRUE,positive,0.9715451002120972,2
9103-cxvok,,FALSE,,,
2896-tbnbe,,FALSE,,,
4797-axpxk,"i recently signed up for dsl internet service with this provider on a month-to-month contract. unfortunately, after just one month, i decided to cance",TRUE,negative,0.861873984,0
5229-prwkt,,FALSE,,,
6982-uqzly,,FALSE,,,
2522-wlnsf,,FALSE,,,
3841-conlj,i have been using the dsl internet service from this provider for the past month and i am overall satisfied with the service. the monthly charges of $35.0 are reasonable and the payment method through electronic check is convenient. the internet conne,TRUE,positive,0.9633171558380127,2
5057-lcoui,"i recently decided to cancel my service with this company after being a customer for almost 3 years. the monthly charges were reasonable at $50.75 for dsl internet service, but i found that the speed and reliability of the connection were not up to par with what i needed. additionally, i was not satisfied with the customer service i received when i had issues with my service. overall, i decided to switch to a different provider that offered better internet options for my needs. i paid my bills using electronic check, which was convenient and easy to manage.",TRUE,negative,0.8432366251945496,0
0193-eszxp,,FALSE,,,
4475-nvtlu,i have been a customer with this company for 45 months now and have not experienced any issues with churn. i have a two year contract with m,TRUE,positive,0.5686399340629578,2
4369-htuif,,FALSE,,,
9386-ldczr,,FALSE,,,
9585-kkmfd,,FALSE,,,
5399-zimkf,"""i have been a customer with this company for the past 5 months and i have been extremely satisfied with the fiber optic internet service they provide. the monthly charges of $74.65 are reasonable for the quality of service i receive. i appreciate the convenience of being able to pay through electronic check. overall, i have had no issues with their service and have no intention of churning in the near future.""",TRUE,positive,0.9629093408584595,2
0336-kxkfk,"i have been a customer with this dsl service provider for over six years now, and i have to say i am quite satisfied with their service.",TRUE,positive,0.9578635692596436,2
5619-xzzkr,,FALSE,,,
3948-fvvrp,,FALSE,,,
5327-xokky,,FALSE,,,
0983-tatyj,,FALSE,,,
1813-jywto,,FALSE,,,
0156-fvpta,,FALSE,,,
1984-fcowb,,FALSE,,,
0654-hmshn,,FALSE,,,
6719-oxybr,,FALSE,,,
3312-zwlgf,,FALSE,,,
6476-yhmga,,FALSE,,,
5287-qwlky,,FALSE,,,
0795-xccte,,FALSE,,,
0168-xzkbb,"i have been a customer with this company for 19 months now and i am very satisfied with the service. the fiber optic internet is fast and reliable, and i have not experienced any issues with connectivity. the monthly charges are reasonable at $86.85",TRUE,positive,0.9736774563789368,2
3785-nrhyr,,FALSE,,,
5196-sgoak,,FALSE,,,
4537-dktal,,FALSE,,,
7072-mbhev,"i have been a customer with this company for 11 months now and i am extremely satisfied with the service. the fiber optic internet service has been reliable and fast, and i have had no issues with connectivity. the monthly charges of $78.1 are reasonable for the quality of service i am recei",TRUE,positive,0.9753912687301636,2
5602-bvfmk,i have been a customer with this company for 12 months now and have been satisfied with the service. i appreciate the affordable monthly charges and the convenience of being able to pay by mailing a check. while i do not use the,TRUE,positive,0.9453761577606201,2
6297-noopg,,FALSE,,,
1891-uawwu,,FALSE,,,
8204-tifgj,,FALSE,,,
8050-dvojx,,FALSE,,,
6108-oqzdq,,FALSE,,,
0363-qjvfx,"i recently decided to cancel my service after being a customer for 32 months. the $108.15 monthly charge for fiber optic internet was reasonable, but i ultimately decided to swit",TRUE,negative,0.6965349912643433,0
8903-xebgx,,FALSE,,,
8169-saejd,,FALSE,,,
9840-dvndc,,FALSE,,,
1089-xzwhh,,FALSE,,,
2325-wines,,FALSE,,,
6064-zatlr,,FALSE,,,
3096-jrdso,,FALSE,,,
7824-pansq,,FALSE,,,
8042-jvnfh,"i recently switched to fiber optic internet service with this provider, but unfortunately i had to cancel after only one month due to unforeseen circumstances. the monthly charges of $71.35 were reasonable for the service i received. however, i did find it inconvenient that the only payment method accepted was mailed",TRUE,negative,0.7659524083137512,0
9648-bchkm,,FALSE,,,
2888-adfao,,FALSE,,,
8707-hoedg,,FALSE,,,
3374-lxdev,,FALSE,,,
4072-ipylt,,FALSE,,,
7167-pceyd,,FALSE,,,
4936-ypjnk,,FALSE,,,
1580-bmcmr,"i have been a customer with this internet service provider for 19 months now and i am extremely satisfied with the service. the fiber optic internet is fast and reliable, and i have had no issues with connectivity. the monthly charges of $87.3 are fair for the quality of service i am receiving. i appreciate the convenience of the electronic check payment method. overall, i have no complaints and plan to continue using this service for the foreseeable future.",TRUE,positive,0.9745460748672485,2
4817-keqsp,i have been a customer with this company for over 6 years now and i have been very satisfied with the service. the automatic bank transfer payment method makes it easy for me to pay my monthly bill without any hassle. even though,TRUE,positive,0.9655922651290894,2
6408-whtef,,FALSE,,,
9251-awqgt,,FALSE,,,
8749-cljxc,,FALSE,,,
7989-vcqoh,,FALSE,,,
5049-glyvg,,FALSE,,,
4199-qhjnm,,FALSE,,,
8882-tlvrw,,FALSE,,,
5883-gtgvd,,FALSE,,,
5135-grqjv,,FALSE,,,
2384-ovpsa,,FALSE,,,
1371-wepds,,FALSE,,,
3580-gicbm,,FALSE,,,
4817-qrjsx,,FALSE,,,
9730-drtmj,,FALSE,,,
4686-uxdml,,FALSE,,,
3349-anqnh,,FALSE,,,
2398-ypmur,,FALSE,,,
0932-yixyu,,FALSE,,,
7480-splef,i have been a customer with this company for almost 6 years now and i have been satisfied with the service overall. the monthly charges are reasonable at $26.0 a,TRUE,positive,0.9488425850868225,2
7636-xuhww,"i have been a customer with this company for 2 months now and i am very satisfied with their service. the monthly charges of $19.90 are very affordable and the automatic credit card payment method makes it convenient for me to pay my bill on time. although i do not have internet service with this company, i have had no issues with my current plan. overall, i am happy with my experience and have no plans to churn in the near future.",TRUE,positive,0.967563808,2
1431-cywmh,,FALSE,,,
5937-eorgb,,FALSE,,,
6349-jdhqp,,FALSE,,,
5539-hivak,,FALSE,,,
5847-mxbeo,,FALSE,,,
9985-mwvix,,FALSE,,,
4583-parnh,,FALSE,,,
1116-fryvh,i have been a customer with this company for 4 years now and have been satisfied with their dsl internet service. the monthl,TRUE,positive,0.8751913905143738,2
1421-hcerk,,FALSE,,,
9633-xqabv,"i have been a customer with this fiber optic internet service provider for 3 months now and i am very satisfied with the service. the monthly charges are reasonable at $70.25 and i appreciate the convenience of the electronic check payment method. the internet service is reliable and i have not experienced any issues or downtime. overall, i am happy with my decision to choose this provider and do not plan on churning anytime soon.",TRUE,positive,0.9693938493728638,2
0716-bqndx,,FALSE,,,
1265-xtecc,,FALSE,,,
1183-canvh,,FALSE,,,
1972-xmuwv,,FALSE,,,
8679-lzbmd,,FALSE,,,
3407-jmjqq,,FALSE,,,
6252-dfgtk,,FALSE,,,
1539-lnkhm,,FALSE,,,
8645-komjq,,FALSE,,,
0289-ivarm,i have been a loyal customer for over 2 years now and i have been very satisfied with the dsl internet service provided by this company. the monthly charges are affordable at $60.55 and the convenience of paying through electronic check makes it,TRUE,positive,0.97334516,2
9761-xujwd,i have been a customer with this internet provider for 5 months now and i am overall satisfied with the service. the monthly charges of $65.6 for dsl internet are reasonable and the automatic bank transfer payment method is convenient for me. i have not experienced any issues with the,TRUE,positive,0.9423307776451111,2
4057-fkczk,,FALSE,,,
4291-tpnfg,"i have been a loyal customer for 6 years now and have had no issues with my dsl internet service. the automatic bank transfer for payment makes it convenient for me to stay on top of my bills. the monthly charges are reasonable for the quality of service i receive. overall, i am satisfied with my experience and have no plans to churn in the near future.",TRUE,positive,0.8931670784950256,2
6087-ypwho,"i have been a loyal customer for 6 years now and have never experienced any issues with my dsl internet service. the monthly charges are reasonable at $68.15 and i appreciate being able to pay by mailing a check. overall, i am satisfied with the service and have no complaints.",TRUE,positive,0.9263797998428345,2
3090-qfuvd,"i have only been a customer with this company for 1 month, but so far i am very satisfied with the service. the monthly charges are very reasonable at $20.3 and i appreciate the convenience of automatic credit card payments. even though i do not have internet service with this company, i have had no issues with billing or customer service. i am happy to report that i have no plans to churn and will continue to be a customer for the foreseeable future.",TRUE,positive,0.9684127569198608,2
2237-zfsmy,,FALSE,,,
1722-ldzjs,i have been a customer with this company for over four years and have been satisfied with the service overall. the monthly charges are reasonable at $20.2 and i appreciate the convenience of autom,TRUE,positive,0.9620220065116882,2
1818-esqmw,,FALSE,,,
4871-jtkjf,"i decided to cancel my service with this company after only 1 month of being a customer. the monthly charges of $69.65 for fiber optic internet were reasonable, but the service itself was not up to par. i experienced frequent outages and slo",TRUE,negative,0.9340290427207947,0
1415-yfwlt,,FALSE,,,
7401-rubnk,,FALSE,,,
0506-ylvkj,,FALSE,,,
8661-boynw,,FALSE,,,
6711-vtnre,,FALSE,,,
4815-gbtcd,,FALSE,,,
2805-aufqn,"i have been a customer with this company for 25 months now and i have been very satisfied with the service. the monthly charges are affordable at $19.8 and i appreciate the convenience of automatic credit card payments. even though i do not have internet service with this company, i have had no issues with my other services. overall, i have been happy with my experience and would recommend this company to others.",TRUE,positive,0.9687539339065552,2
0980-pvmrc,"""i have been a customer with this dsl internet service provider for 40 months now on a month-to-month contract. i have never experienced any issues with churning and have been consistently satisfied w",TRUE,positive,0.8019220232963562,2
7233-drtrf,,FALSE,,,
3500-rmzlt,"""i recently decided to cancel my service after being a customer for 15 months. while the fiber optic internet service was reliable and fast, i found that the monthly ch",TRUE,negative,0.7978441715240479,0
3873-nftgi,,FALSE,,,
1162-ecvii,,FALSE,,,
7048-gxday,,FALSE,,,
8571-zcmcx,,FALSE,,,
1169-wcvak,,FALSE,,,
4548-sdbke,,FALSE,,,
8066-poxgx,,FALSE,,,
7129-cakjw,,FALSE,,,
8695-argxz,,FALSE,,,
3570-yuekj,,FALSE,,,
4143-oobwz,,FALSE,,,
1555-hapsu,,FALSE,,,
1697-nvvgy,,FALSE,,,
7854-ektjl,"i recently signed up for this internet service provider on a month-to-month contract. unfortunately, after just 2 months of service, i decided to churn and cancel my subscription. the lack of internet service provided was a major disappointment for me. the monthly charges of $19.6 were reasonable, but without the service i needed, it was not worth it. i paid via electronic check, which was a convenient payment method. overall, i was not satisfied with my experience and would not recommend this provider to others.",TRUE,negative,0.9327129125595093,0
8464-eetcq,,FALSE,,,
2419-fsors,"i have been a customer with this company for six years now and have been extremely satisfied with the service. the fiber optic internet service has been reliable and fast, and the monthly charges of $108.40 are reasonable for the quality of service provided. i appreciate the convenience of being able to pay with electronic check and have had no issues with billing or payments. overall, i have no complaints and would highly recommend this company to others.",TRUE,positive,0.9753552079200745,2
8132-ypvbx,,FALSE,,,
9102-iayht,,FALSE,,,
6754-lzuka,,FALSE,,,
3422-lyepq,"i recently signed up for the fiber optic internet service with this provider on a month-to-month contract. unfortunately, after just one month, i decided to cancel due to a better offer from another provider. the monthly charges were reasonable at $71.0 and the payment method of electronic check was convenient. overall, the service was satisfactory during my brief tenure with the company.",TRUE,neutral,0.4431765675544739,1
8099-mzpuj,i have been a customer with this company for 4 years now and i have been extremely satisfied with the service. the fiber optic internet service has been incredibly fast and reliable. i appreciate the convenience of automatic credit card payments and have had no is,TRUE,positive,0.9798170924186707,2
0787-lhdyt,,FALSE,,,
2642-dtvco,,FALSE,,,
0374-ioegq,,FALSE,,,
4361-jeivl,"i recently signed up for dsl internet service with this provider on a month-to-month contract. unfortunately, after just one month of service, i decided to cancel due to slow and unreliable internet speeds. the monthly charge of $44.40 seemed reasonable, but the service did not meet my expectations. i also found the payment method of electronic check to be convenient and easy to use. overall, i was disappointed with the service and ultimately chose to churn.",TRUE,negative,0.9102646708488464,0
3197-nnynb,,FALSE,,,
3396-dkdel,"i have been a customer with this company for over 5 years now and i have been very satisfied with the service. the fiber optic internet is fast and reliable, and i have never experienced any major issues. the automatic payment with my credit card makes it convenient to",TRUE,positive,0.9723787903785706,2
1752-ozxfy,"i have been a loyal customer for 5 years now and i have never had any issues with my internet service. the dsl connection has been reliable and the monthly charges are reasonable at $59.8. i prefer to pay by mailed check and i am happy that this payment method is accommodated. overall, i am satisfied with my experience and have no complaints.",TRUE,positive,0.9313570261001587,2
9066-qrsdu,"i have been a customer with this company for almost six years now, and i have been satisfied with the service overall. the monthly charges are very reasonable at $26.3 and i appreciate th",TRUE,positive,0.9762225151062012,2
9112-wsnpu,,FALSE,,,
9867-nnxlc,,FALSE,,,
5321-ntrkc,,FALSE,,,
1363-txlsl,,FALSE,,,
9507-exltt,,FALSE,,,
3161-getrm,,FALSE,,,
0402-oamen,,FALSE,,,
6933-vlyfx,"i have been a customer with this dsl internet service provider for over two and a half years now and i am very satisfied with the service. the monthly charges of $59.95 are reasonable for the speed and reliability of the internet connection. i appreciate the convenience of paying with electronic check and have had no issues with billing or payments. overall, i have had a positive experience with this provider and have no plans to switch or cancel my service.",TRUE,positive,0.9637326002120972,2
6754-wkshp,,FALSE,,,
9846-gkxas,,FALSE,,,
6017-pplpx,,FALSE,,,
4976-lnfvv,i have been a customer with this company for 19 months now and i am very satisfied with the service. the monthly charges are reasonable at $34.3 and i ap,TRUE,positive,0.9704560041427612,2
5055-mgmgf,,FALSE,,,
4641-frolu,,FALSE,,,
2862-jveoy,,FALSE,,,
2969-qwubz,,FALSE,,,
9822-biign,,FALSE,,,
2077-mpjqo,"i have been a customer with this company for 7 months now and i am very satisfied with the service. the fiber optic internet is fast and reliable, and i have experienced no issues with connectivity. the monthly charges of $75.4 are reasonable for the quality of service i am receiving. i appreciate the convenience of paying with electronic check. overall, i have no complaints and would recommend this company to others.",TRUE,positive,0.9716808199882507,2
1534-oulxe,,FALSE,,,
7136-rvdtz,,FALSE,,,
2971-sgafl,,FALSE,,,
1480-ivevr,,FALSE,,,
2905-kfquv,,FALSE,,,
4581-sspwd,,FALSE,,,
3370-hxoph,,FALSE,,,
9391-yzejw,,FALSE,,,
9958-mekuc,i have been a customer with this company for 6 years now and i have been extremely satisfied with their service. the fiber optic internet is l,TRUE,positive,0.9627761840820312,2
0281-cntzx,,FALSE,,,
6927-wtfiv,,FALSE,,,
4118-cevpf,,FALSE,,,
3398-zouaa,,FALSE,,,
9114-vepuf,,FALSE,,,
7876-beutg,,FALSE,,,
2338-bqezt,,FALSE,,,
9873-mndkv,,FALSE,,,
0378-nhqxu,,FALSE,,,
8241-juiqo,,FALSE,,,
2194-iiqof,,FALSE,,,
4512-zuiyl,,FALSE,,,
9631-rxvjm,,FALSE,,,
9584-excdz,,FALSE,,,
7969-aulmz,,FALSE,,,
5093-feglu,,FALSE,,,
2621-udnlu,"i have been a customer with this company for 3 months now and overall i am satisfied with the service. i appreciate the month-to-month contract option as it gives me flexibility. the monthly charges of $20.85 are reasonable for the service provided. however, i do wish",TRUE,positive,0.9513862133026123,2
7526-ivlyu,,FALSE,,,
2428-hyunx,,FALSE,,,
9214-ekvxr,,FALSE,,,
3410-mhhum,,FALSE,,,
0568-onfpc,,FALSE,,,
0733-vunuw,,FALSE,,,
4550-evxny,,FALSE,,,
2122-ywvya,,FALSE,,,
2968-ssgaa,,FALSE,,,
2296-dkzfp,,FALSE,,,
4844-jjwuy,,FALSE,,,
6777-tghtm,"i have been a customer with this company for over four years now, and i have to say that i am disappointed with the recent increase in my monthly charges. i ha",TRUE,negative,0.9125843048095703,0
8909-bolnl,,FALSE,,,
6603-yrdcj,,FALSE,,,
3538-wzphd,,FALSE,,,
3229-uswar,,FALSE,,,
2138-vfapz,i have been a customer with this company for 14 months now and i have been satisfied with the service so far. the monthly charges are affordable,TRUE,positive,0.9593603014945984,2
6131-jlwzm,"i have been a customer with this company for over a year now and have been satisfied with the service overall. the month-to-month contract option works well for me as i like the flexibility it provides. the monthly charges are very reasonable at $20.3 and i appreciate being able to pay with a mailed check. while i do not have internet service with this company, i have not experienced any issues with the services i do have. overall, i am happy with my experience as a customer.",TRUE,positive,0.9621312618255615,2
4785-qrjhc,,FALSE,,,
0269-xfesx,,FALSE,,,
1709-ejdox,"i have been a loyal customer with this company for 47 months now and have never experienced any issues with churning. i have a two-year contract with a monthly charge of $19.75, which is very reasonable. while i do not have internet service with this company, i appreciate the convenience of being able to pay my bill through a mailed check. overall, i am satisfied with the service and pricing provided.",TRUE,positive,0.8667484521865845,2
4316-xcslj,,FALSE,,,
8610-wfcjf,"i have been a customer with this company for almost 4 years now, but unfortunately, i have decided to churn. despite having a reliable fiber optic internet service, i found that the monthly charges of $95.6 were becoming too expensive for me, especially since i am on a month-to-month contract. i also had issues with the electronic check payment method, as it was not always convenient for me. overall, i had a decent experience with the internet service itself, but the pricing and payment options ultimately led me to switch to a different provider.",TRUE,negative,0.8483797907829285,0
9693-xmuob,"i have been a customer with this company for almost 5 years now and i am very satisfied with the service. the dsl internet is reliable and the monthly charges are reasonable. i appreciate the convenience of paying with electronic check. overall, i have had a positive experience and have no plans to switch providers.",TRUE,positive,0.9722708463668823,2
0383-cldda,,FALSE,,,
4905-jefdw,"i recently switched internet providers after being with this company for 11 months. the monthly charges were reasonable at $41.6, but i experienced frequent outages and slow speeds with their dsl service. the payment method through electronic check was convenient, but it wasn't enough to make up for the unreliable internet service. i ultimately decided to churn and find a provider with more reliable service.",TRUE,negative,0.8910750150680542,0
2709-uqgnp,,FALSE,,,
3549-ztmnh,,FALSE,,,
7881-inrlc,,FALSE,,,
8033-atfas,,FALSE,,,
1635-nzatj,"""i have been a customer with this company for over 6 years now and i have been very satisfied with the service. the monthly charges are very reasonable at $25.45 and i appreciate the convenience of automatic credit card payments. even though i do not have internet service with this company, i have had no issues with my service or billing. overall, i am happy with my experience and have no plans to switch providers in the near future.""",TRUE,positive,0.9684090614318848,2
0562-hkhml,,FALSE,,,
8277-rvrsv,i have been a customer with this company for over two and a half years now and i have been very satisfied with the service. the automatic credit card payments make it easy to manage my account and i have never experienced any issues,TRUE,positive,0.9645332098007202,2
9943-vszuv,"i have been a loyal customer for over 5 years now and have been very satisfied with the fiber optic internet service provided by this company. the monthly charges are reasonable at $75.7 and i appreciate the flexibility of the month-to-month contract. i have always paid by mailing a check and have never had any issues with billing or service interruptions. overall, i have been very happy with my experience and would recommend this company to others.",TRUE,positive,0.9654197096824646,2
0117-lfrmw,,FALSE,,,
6172-fecyy,,FALSE,,,
7054-enngu,,FALSE,,,
1455-hfbxa,,FALSE,,,
9402-cxwpl,,FALSE,,,
1628-bizyp,"i have been a customer with this internet provider for just over a month now and i must say i am extremely satisfied with the service. the fiber optic internet is incredibly fast and reliable, allowing m",TRUE,positive,0.9857710599899292,2
1965-aktsx,,FALSE,,,
0082-ldzue,,FALSE,,,
4786-uksnz,,FALSE,,,
5343-sgubi,,FALSE,,,
0856-naoes,,FALSE,,,
1976-azzpj,,FALSE,,,
7248-vzqlc,,FALSE,,,
6156-uzdlf,,FALSE,,,
3099-oonvs,,FALSE,,,
9500-wbgrp,,FALSE,,,
5183-klyem,,FALSE,,,
5144-pqcdz,,FALSE,,,
8514-vzheb,,FALSE,,,
6625-iuttt,i have been a customer with this company for over 5 years now and i have been very satisfied with their service. the automatic bank transfer payment method makes it convenient for me to pay my bill on time every month. the ds,TRUE,positive,0.9705149531364441,2
9355-nppfs,,FALSE,,,
0068-figtf,,FALSE,,,
5965-ggprw,,FALSE,,,
8035-pwsev,"i have been a customer with this internet service provider for 6 months now and i am extremely satisfied with the service. the fiber optic connection is fast and reliable, allowing me to stream videos and work from home without any interruptions. the monthly charges of $89.25 are reasonable for the quality of service i am receiving. i appreciate the convenience of paying with electronic check and have had no issues with billing or payments. overall, i have no complaints and will continue to be a loyal customer.",TRUE,positive,0.9729262590408325,2
2236-hilpa,,FALSE,,,
1840-biuog,,FALSE,,,
1356-mkysk,,FALSE,,,
6080-lnesi,,FALSE,,,
1830-ipxvj,,FALSE,,,
5828-dwpil,,FALSE,,,
8398-tbiyd,,FALSE,,,
0011-igkff,,FALSE,,,
4192-gorjt,,FALSE,,,
6496-slwhq,"i decided to switch internet providers after only 3 months with this company. while the fiber optic internet service was fast and reliable, i found the monthly charges of $105 to be too expensive for the level of service i was receiving. additionally, i prefer to pay my bills with a credit card rather than an electronic check, so that was a bit inconvenient for me. overall, i felt like i could find a better deal with another provider.",TRUE,negative,0.7095984220504761,0
9912-gvseq,,FALSE,,,
2931-fsohn,"i have been a customer with this dsl internet provider for 13 months now and have been satisfied with the service overall. the monthly charges of $59.90 are reasonable for the speed and reliability of the internet connection. i appreciate the convenience of paying with electronic check each month. i have had no issues with the service and have not experienced any reason to consider churning to a different provider. overall, i am happy with the service and plan to continue using it in the future.",TRUE,positive,0.9576820135116577,2
9418-rukph,,FALSE,,,
5383-mmtwc,,FALSE,,,
9971-zwpbf,"i have been a customer with this internet service provider for over 2 and a half years now and i am very satisfied with the service. the fiber optic internet is incredibly fast and reliable, allowing me to stream movies, work from home, and play online games without any interruptions. the monthly charges are reasonable for the quality of service i receive. i appreciate the convenience of the electronic check payment method as well. overall, i have had a positive experience and have no plans to switch providers.",TRUE,positive,0.9767764806747437,2
4712-auqzo,,FALSE,,,
9711-fjtbx,"i have been a customer with this company for 56 months now and have been very satisfied with the service. the fiber optic internet service has been reliable and fast, and i have had no issues with downtime or slow speeds. the monthly charges of $85.85 are reasonable for the quality of service i am receiving. the option to pay by mailed check is convenient for me as well. overall, i have no complaints and would recommend this company to others.",TRUE,positive,0.9639585018157959,2
2908-ztpnf,,FALSE,,,
7240-etptr,,FALSE,,,
2202-cuyxz,,FALSE,,,
